年份,学校名称,院系名称,专业代码,专业名称,总分,政治__管综,外语,业务课_一,业务课_二
2020,中国农业科学院,植保所,90403,农药学,253,33,33,50,50
2020,中国农业科学院,植保所,90402,农业昆虫与害虫防治,253,33,33,50,50
2020,中国农业科学院,植保所,0904Z4,★生物防治学,253,33,33,50,50
2020,中国农业科学院,植保所,0904Z3,★转基因生物安全学,253,33,33,50,50
2020,中国农业科学院,植保所,0904Z2,★入侵生物学,253,33,33,50,50
2020,中国农业科学院,质量标准所,83201,食品科学,264,37,37,56,56
2020,中国农业科学院,农业信息所,120100,管理科学与工程,345,49,49,74,74
2020,中国农业科学院,植保所,90401,植物病理学,253,33,33,50,50
2020,中国农业科学院,农业信息所,125500,(专业学位)图书情报,175,88,44,-,-
2020,中国农业科学院,植保所,71010,生物化学与分子生物学,288,40,40,60,60
2020,中国农业科学院,农业信息所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,植保所,90401,植物病理学,253,33,33,50,50
2020,中国农业科学院,农业信息所,125500,(专业学位)图书情报,175,88,44,-,-
2020,中国农业科学院,植保所,71010,生物化学与分子生物学,288,40,40,60,60
2020,中国农业科学院,农业信息所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,质量标准所,120100,管理科学与工程,345,49,49,74,74
2020,中国农业科学院,植保所,90401,植物病理学,253,33,33,50,50
2020,中国农业科学院,农业信息所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,植保所,90402,农业昆虫与害虫防治,253,33,33,50,50
2020,中国农业科学院,植保所,90401,植物病理学,253,33,33,50,50
2020,中国农业科学院,农经所,1203Z5,★产业经济,345,49,49,74,74
2020,中国农业科学院,农业信息所,120100,管理科学与工程,345,49,49,74,74
2020,中国农业科学院,农经所,1203Z5,★产业经济,345,49,49,74,74
2020,中国农业科学院,农经所,1203Z5,★产业经济,345,49,49,74,74
2020,中国农业科学院,农业信息所,120100,管理科学与工程,345,49,49,74,74
2020,中国农业科学院,农业信息所,120100,管理科学与工程,345,49,49,74,74
2020,中国农业科学院,农经所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,农经所,1203Z3,★农业技术经济,345,49,49,74,74
2020,中国农业科学院,农经所,1203Z3,★农业技术经济,345,49,49,74,74
2020,中国农业科学院,农经所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,农经所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,农经所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,农经所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,生物所,0710Z1,★生物信息学,288,40,40,60,60
2020,中国农业科学院,生物所,71010,生物化学与分子生物学,288,40,40,60,60
2020,中国农业科学院,饲料所,95200,(专业学位)兽医,253,33,33,50,50
2020,中国农业科学院,生物所,71005,微生物学,288,40,40,60,60
2020,中国农业科学院,饲料所,90502,动物营养与饲料科学,253,33,33,50,50
2020,中国农业科学院,生物所,71010,生物化学与分子生物学,288,40,40,60,60
2020,中国农业科学院,生物所,71010,生物化学与分子生物学,288,40,40,60,60
2020,中国农业科学院,生物所,71005,微生物学,288,40,40,60,60
2020,中国农业科学院,饲料所,90502,动物营养与饲料科学,253,33,33,50,50
2020,中国农业科学院,饲料所,90502,动物营养与饲料科学,253,33,33,50,50
2020,中国农业科学院,饲料所,95200,(专业学位)兽医,253,33,33,50,50
2020,中国农业科学院,饲料所,90502,动物营养与饲料科学,253,33,33,50,50
2020,中国农业科学院,饲料所,0906Z2,★兽药学,253,33,33,50,50
2020,中国农业科学院,饲料所,83201,食品科学,264,37,37,56,56
2020,中国农业科学院,饲料所,83201,食品科学,264,37,37,56,56
2020,中国农业科学院,饲料所,90502,动物营养与饲料科学,253,33,33,50,50
2020,中国农业科学院,饲料所,71010,生物化学与分子生物学,288,40,40,60,60
2020,中国农业科学院,环发所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,环发所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,环发所,83001,环境科学,264,37,37,56,56
2020,中国农业科学院,环发所,0903Z1,★农业水资源与环境,253,33,33,50,50
2020,中国农业科学院,环发所,71300,生态学,288,40,40,60,60
2020,中国农业科学院,环发所,0903Z1,★农业水资源与环境,253,33,33,50,50
2020,中国农业科学院,环发所,71011,生物物理学,288,40,40,60,60
2020,中国农业科学院,环发所,83002,环境工程,264,37,37,56,56
2020,中国农业科学院,环发所,82803,农业生物环境与能源工程,264,37,37,56,56
2020,中国农业科学院,环发所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,环发所,90301,土壤学,253,33,33,50,50
2020,中国农业科学院,环发所,70600,大气科学,288,40,40,60,60
2020,中国农业科学院,环发所,0903Z1,★农业水资源与环境,253,33,33,50,50
2020,中国农业科学院,环发所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,环发所,70600,大气科学,288,40,40,60,60
2020,中国农业科学院,资源区划所,95137,(专业学位)农业管理,253,33,33,50,50
2020,中国农业科学院,资源区划所,95138,(专业学位)农村发展,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,资源区划所,95137,(专业学位)农业管理,253,33,33,50,50
2020,中国农业科学院,资源区划所,95137,(专业学位)农业管理,253,33,33,50,50
2020,中国农业科学院,环发所,70600,大气科学,288,40,40,60,60
2020,中国农业科学院,资源区划所,95138,(专业学位)农村发展,253,33,33,50,50
2020,中国农业科学院,资源区划所,95137,(专业学位)农业管理,253,33,33,50,50
2020,中国农业科学院,资源区划所,120301,农业经济管理,345,49,49,74,74
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,0903Z2,★农业遥感,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,0903Z2,★农业遥感,253,33,33,50,50
2020,中国农业科学院,资源区划所,90302,植物营养学,253,33,33,50,50
2020,中国农业科学院,资源区划所,90302,植物营养学,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,90302,植物营养学,253,33,33,50,50
2020,中国农业科学院,资源区划所,90301,土壤学,253,33,33,50,50
2020,中国农业科学院,资源区划所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,资源区划所,0903Z2,★农业遥感,253,33,33,50,50
2020,中国农业科学院,资源区划所,90302,植物营养学,253,33,33,50,50
2020,中国农业科学院,资源区划所,90301,土壤学,253,33,33,50,50
2020,中国农业科学院,资源区划所,82803,农业生物环境与能源工程,264,37,37,56,56
2020,中国农业科学院,资源区划所,83001,环境科学,264,37,37,56,56
2020,中国农业科学院,资源区划所,71005,微生物学,288,40,40,60,60
2020,中国农业科学院,作物科学所,120100,管理科学与工程,345,49,49,74,74
2020,中国农业科学院,作物科学所,90401,植物病理学,253,33,33,50,50
2020,中国农业科学院,作物科学所,90102,作物遗传育种,253,33,33,50,50
2020,中国农业科学院,作物科学所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,作物科学所,95132,(专业学位)资源利用与植物保护,253,33,33,50,50
2020,中国农业科学院,作物科学所,90102,作物遗传育种,253,33,33,50,50
2020,中国农业科学院,作物科学所,0901Z1,★作物种质资源学,253,33,33,50,50
2020,中国农业科学院,作物科学所,0901Z1,★作物种质资源学,253,33,33,50,50
2020,中国农业科学院,作物科学所,0901Z1,★作物种质资源学,253,33,33,50,50
2020,中国农业科学院,作物科学所,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,中国农业科学院,资源区划所,71300,生态学,288,40,40,60,60
2020,中国农业科学院,作物科学所,0901Z1,★作物种质资源学,253,33,33,50,50
2020,中国农业科学院,作物科学所,95131,(专业学位)农艺与种业,253,33,33,50,50
2020,中国农业科学院,作物科学所,90101,作物栽培学与耕作学,253,33,33,50,50
2020,中国人民解放军军事医学科学院,研究生部,125300,(专业学位)会计,-,-,-,-,-
2020,中国人民解放军军事医学科学院,研究生部,25100,(专业学位)金融,-,-,-,-,-
2020,北京大学,马克思主义学院,10101,马克思主义哲学,-,-,-,-,-
2020,中国农业科学院,作物科学所,71010,生物化学与分子生物学,288,40,40,60,60
2020,中国人民解放军军事医学科学院,研究生部,25700,(专业学位)审计,-,-,-,-,-
2020,中国农业科学院,作物科学所,90101,作物栽培学与耕作学,253,33,33,50,50
2020,中国人民解放军军事医学科学院,研究生部,25300,(专业学位)税务,-,-,-,-,-
2020,中国农业科学院,作物科学所,90101,作物栽培学与耕作学,253,33,33,50,50
2020,中国农业科学院,作物科学所,71010,生物化学与分子生物学,288,40,40,60,60
2020,北京大学,马克思主义学院,10101,马克思主义哲学,-,-,-,-,-
2020,北京大学,马克思主义学院,10101,马克思主义哲学,-,-,-,-,-
2020,中国科学院大学,空间应用工程与技术中心,82501,飞行器设计,264,37,37,56,56
2020,中国农业科学院,作物科学所,0710Z1,★生物信息学,288,40,40,60,60
2020,中国人民解放军军事医学科学院,研究生部,125300,(专业学位)会计,-,-,-,-,-
2020,厦门大学,会计系,125300,(专业学位)会计,-,-,-,-,-
2020,中国科学院大学,空间应用工程与技术中心,82501,飞行器设计,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,空间应用工程与技术中心,82501,飞行器设计,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,空间应用工程与技术中心,82501,飞行器设计,264,37,37,56,56
2020,中国科学院大学,信息工程研究所,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,广州生物医药与健康研究院,100102,免疫学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100102,免疫学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100102,免疫学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100102,免疫学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100102,免疫学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100102,免疫学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100101,人体解剖与组织胚胎学,300,42,42,126,-
2020,中国科学院大学,青藏高原研究所,70602,大气物理学与大气环境,288,40,40,60,60
2020,中国科学院大学,广州生物医药与健康研究院,100101,人体解剖与组织胚胎学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100102,免疫学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100102,免疫学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100101,人体解剖与组织胚胎学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100101,人体解剖与组织胚胎学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100101,人体解剖与组织胚胎学,300,42,42,126,-
2020,中国科学院大学,广州生物医药与健康研究院,100101,人体解剖与组织胚胎学,300,42,42,126,-
2020,中国科学院大学,北京基因组研究所,1001Z1,精准医学,300,42,42,126,-
2020,中国科学院大学,青藏高原研究所,70602,大气物理学与大气环境,288,40,40,60,60
2020,中国科学院大学,青藏高原研究所,70602,大气物理学与大气环境,288,40,40,60,60
2020,中国科学院大学,青藏高原研究所,70602,大气物理学与大气环境,288,40,40,60,60
2020,中国科学院大学,北京基因组研究所,1001Z1,精准医学,300,42,42,126,-
2020,中国科学院大学,计算机网络信息中心,83900,网络空间安全,264,37,37,56,56
2020,中国科学院大学,亚热带农业生态研究所,90500,畜牧学,253,33,33,50,50
2020,中国科学院大学,青藏高原研究所,70602,大气物理学与大气环境,288,40,40,60,60
2020,中国科学院大学,软件研究所,83900,网络空间安全,264,37,37,56,56
